 ,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
1253,5.220833,-0.023445,0.011667,-0.003704,0.99965,1.685229,0.213292,0.054456,0.006925,-0.001803,-0.042001,0.999092,1.74016,-0.076358,0.036199,-0.004828,-0.001306,-0.041612,-0.999121,1.667665,0.004337,0.965367,stand
1254,5.225,-0.023592,0.005928,-0.006473,0.999683,1.691386,0.213866,0.053893,0.007333,-0.001896,-0.042076,0.999086,1.740112,-0.076346,0.036202,-0.004708,-0.001813,-0.040823,-0.999154,1.668856,0.00449,0.965275,stand
1255,5.229167,-0.023668,0.001022,-0.009048,0.999678,1.697363,0.214287,0.053307,0.007215,-0.001727,-0.042208,0.999081,1.740103,-0.07634,0.036174,-0.004409,-0.001696,-0.040436,-0.999171,1.670133,0.004663,0.965275,stand
1256,5.233333,-0.023992,-0.003814,-0.01186,0.999635,1.703198,0.214661,0.052886,0.007153,-0.001694,-0.042329,0.999077,1.740109,-0.076336,0.036173,-0.004432,-0.00175,-0.039464,-0.99921,1.671416,0.004844,0.965267,stand
1257,5.2375,-0.02234,-0.007997,-0.014825,0.999609,1.708794,0.21496,0.05238,0.007002,-0.001649,-0.042436,0.999073,1.740105,-0.076335,0.036166,-0.003915,-0.001889,-0.039075,-0.999227,1.672658,0.005065,0.965116,stand
1258,5.241667,-0.02394,-0.012165,-0.017414,0.999488,1.714291,0.21511,0.052099,0.006933,-0.001532,-0.042578,0.999068,1.740108,-0.076331,0.036151,-0.004161,-0.00151,-0.038,-0.999268,1.673953,0.005332,0.965118,stand
1259,5.245833,-0.024339,-0.015586,-0.019969,0.999383,1.719563,0.215212,0.051782,0.006779,-0.001407,-0.04273,0.999063,1.74011,-0.076326,0.036135,-0.00358,-0.001327,-0.03755,-0.999288,1.6752,0.005537,0.965069,stand
1260,5.25,-0.025595,-0.018649,-0.022044,0.999255,1.724605,0.2153,0.051462,0.006765,-0.001392,-0.042864,0.999057,1.740105,-0.076324,0.036127,-0.003848,-0.000967,-0.03657,-0.999323,1.676514,0.005817,0.964996,stand
1261,5.254167,-0.026903,-0.021234,-0.024569,0.999111,1.729456,0.215329,0.051166,0.006598,-0.001287,-0.042981,0.999053,1.740103,-0.076325,0.036116,-0.003053,-0.001481,-0.035681,-0.999358,1.677696,0.006092,0.96477,stand
1262,5.258333,-0.028253,-0.023835,-0.026696,0.99896,1.734107,0.21529,0.050837,0.006488,-0.001229,-0.043108,0.999049,1.7401,-0.076321,0.036109,-0.002239,-0.001565,-0.03532,-0.999372,1.678833,0.006345,0.964619,stand
1263,5.2625,-0.029705,-0.025575,-0.028717,0.998819,1.738453,0.215268,0.050485,0.006407,-0.001168,-0.043213,0.999045,1.740096,-0.076323,0.036099,-0.002212,-0.001655,-0.03431,-0.999407,1.680143,0.006621,0.964501,stand
1264,5.266667,-0.030773,-0.026691,-0.031457,0.998675,1.742554,0.21517,0.049842,0.006378,-0.000923,-0.043368,0.999038,1.740072,-0.076318,0.036104,-0.001291,-0.001696,-0.033827,-0.999425,1.681295,0.006828,0.964408,stand
1265,5.270833,-0.032476,-0.026635,-0.033784,0.998546,1.746459,0.215029,0.049339,0.006255,-0.000816,-0.043485,0.999034,1.740057,-0.076318,0.036093,-0.001103,-0.001541,-0.033168,-0.999448,1.682551,0.007129,0.964335,stand
1266,5.275,-0.035466,-0.025383,-0.035752,0.998409,1.750075,0.21489,0.048813,0.006236,-0.000827,-0.043619,0.999028,1.740042,-0.076319,0.036095,-0.000587,-0.001648,-0.032356,-0.999475,1.683698,0.007467,0.964273,stand
1267,5.279167,-0.037662,-0.023957,-0.037897,0.998284,1.753468,0.214674,0.048097,0.006164,-0.000697,-0.043757,0.999023,1.740047,-0.076324,0.03609,-0.0004,-0.000982,-0.031694,-0.999497,1.684937,0.007823,0.964149,stand
1268,5.283333,-0.03759,-0.020582,-0.040178,0.998273,1.756557,0.214421,0.047367,0.006134,-0.000565,-0.043917,0.999016,1.740072,-0.076325,0.036083,-0.000374,-0.000673,-0.030787,-0.999526,1.686137,0.008232,0.96407,stand
1269,5.2875,-0.037305,-0.016857,-0.042452,0.99826,1.759433,0.214185,0.046597,0.006089,-0.000388,-0.044103,0.999008,1.7401,-0.076325,0.036064,0.000405,-0.000661,-0.030426,-0.999537,1.687286,0.008604,0.963988,stand
1270,5.291667,-0.03672,-0.012198,-0.044156,0.998275,1.762084,0.214036,0.045746,0.006122,-0.000309,-0.044246,0.999002,1.740107,-0.076325,0.036058,0.00087,-0.000559,-0.029671,-0.999559,1.68842,0.008946,0.963881,stand
1271,5.295833,-0.035953,-0.007563,-0.045691,0.99828,1.76442,0.213993,0.04487,0.006058,-0.000296,-0.044403,0.998995,1.740106,-0.076322,0.036059,0.001453,-0.000271,-0.029035,-0.999577,1.68966,0.009346,0.963719,stand
1272,5.3,-0.034097,-0.003284,-0.046361,0.998337,1.766437,0.214005,0.044196,0.005248,-0.000362,-0.044385,0.999001,1.740055,-0.076304,0.036027,0.001674,0.000375,-0.028385,-0.999596,1.690826,0.009666,0.96362,stand
1273,5.304167,-0.030709,-0.000677,-0.046362,0.998452,1.768102,0.214141,0.043672,0.00513,-0.000361,-0.044537,0.998995,1.74005,-0.076306,0.036035,0.002204,0.000465,-0.028023,-0.999605,1.692008,0.010128,0.963478,stand
1274,5.308333,-0.029011,0.001437,-0.046216,0.998509,1.769481,0.21421,0.04317,0.005016,-0.000322,-0.044711,0.998987,1.740044,-0.076302,0.036029,0.002604,0.000599,-0.0274,-0.999621,1.693161,0.01051,0.96334,stand
1275,5.3125,-0.027469,0.002765,-0.0451,0.998601,1.770546,0.21442,0.042848,0.004837,-0.000275,-0.044857,0.998982,1.740042,-0.076295,0.036028,0.003336,0.000465,-0.026978,-0.99963,1.694219,0.010939,0.963196,stand
1276,5.316667,-0.026162,0.003139,-0.0422,0.998762,1.771242,0.214888,0.042605,0.004731,-0.000186,-0.045021,0.998975,1.740046,-0.076288,0.03603,0.003685,0.000714,-0.026529,-0.999641,1.695345,0.011352,0.963077,stand
1277,5.320833,-0.025361,0.00344,-0.039087,0.998908,1.77163,0.215342,0.042418,0.004538,-0.000179,-0.045158,0.99897,1.740047,-0.076282,0.036025,0.004202,0.000808,-0.026107,-0.99965,1.696466,0.011745,0.962931,stand
1278,5.325,-0.02514,0.003942,-0.036521,0.999009,1.771769,0.21566,0.042204,0.004364,-0.000121,-0.045365,0.998961,1.740049,-0.07627,0.036022,0.005,0.000723,-0.025685,-0.999657,1.697431,0.012138,0.962747,stand
1279,5.329167,-0.024895,0.00404,-0.034702,0.999079,1.771728,0.215865,0.04199,0.004241,-2.9e-05,-0.045556,0.998953,1.740047,-0.076254,0.036015,0.005553,0.000763,-0.025088,-0.99967,1.698524,0.012557,0.96258,stand
1280,5.333333,-0.025225,0.003573,-0.03363,0.99911,1.771562,0.215915,0.041854,0.003969,6.7e-05,-0.045727,0.998946,1.740049,-0.076238,0.035997,0.006069,0.00086,-0.024717,-0.999676,1.699571,0.013,0.962408,stand
1281,5.3375,-0.02418,0.003669,-0.033172,0.99915,1.771242,0.215838,0.041692,0.003624,0.000139,-0.045963,0.998937,1.740052,-0.076217,0.03599,0.006786,0.000906,-0.024198,-0.999684,1.700627,0.013461,0.96228,stand
1282,5.341667,-0.022032,0.004375,-0.032933,0.999205,1.770826,0.215663,0.041522,0.003346,0.000202,-0.046187,0.998927,1.740059,-0.076196,0.035977,0.007008,0.001563,-0.023791,-0.999691,1.701668,0.013892,0.962143,stand
1283,5.345833,-0.021931,0.004951,-0.032446,0.999221,1.770434,0.215422,0.041567,0.003175,0.000327,-0.046476,0.998914,1.740058,-0.076186,0.035962,0.0075,0.00165,-0.023437,-0.999696,1.702771,0.014324,0.961958,stand
1284,5.35,-0.0218,0.005542,-0.031265,0.999258,1.77008,0.215192,0.041573,0.002772,0.00036,-0.046646,0.998908,1.740066,-0.076151,0.03596,0.008175,0.001989,-0.022921,-0.999702,1.703821,0.014754,0.96182,stand
1285,5.354167,-0.020997,0.005874,-0.02999,0.999312,1.769816,0.215004,0.041532,0.002552,0.000468,-0.04696,0.998893,1.740072,-0.076135,0.035946,0.008867,0.001942,-0.022349,-0.999709,1.704948,0.015223,0.96159,stand
1286,5.358333,-0.02006,0.005707,-0.028528,0.999375,1.769664,0.214992,0.041451,0.002079,0.000626,-0.047183,0.998884,1.740083,-0.076107,0.035936,0.009426,0.002418,-0.022044,-0.99971,1.705813,0.015685,0.961468,stand
1287,5.3625,-0.019372,0.005577,-0.027131,0.999429,1.769638,0.215086,0.041338,0.001673,0.000709,-0.047416,0.998874,1.740103,-0.076078,0.035945,0.009975,0.002402,-0.021621,-0.999714,1.706837,0.016144,0.961265,stand
1288,5.366667,-0.018484,0.00523,-0.026147,0.999474,1.769741,0.215215,0.041135,0.001216,0.000822,-0.047651,0.998863,1.740119,-0.076044,0.035938,0.01011,0.003055,-0.021033,-0.999723,1.707979,0.016642,0.961158,stand
1289,5.370833,-0.015807,0.004661,-0.025832,0.99953,1.769874,0.215365,0.040771,0.000634,0.000919,-0.047881,0.998852,1.740138,-0.076009,0.035935,0.010634,0.003673,-0.020793,-0.999721,1.708943,0.017124,0.961054,stand
1290,5.375,-0.013521,0.004812,-0.025599,0.999569,1.770039,0.215385,0.040523,0.000147,0.001027,-0.048124,0.998841,1.740156,-0.075966,0.035928,0.010246,0.004828,-0.020238,-0.999731,1.710118,0.017663,0.961064,stand
1291,5.379167,-0.012792,0.005209,-0.025298,0.999585,1.77025,0.215316,0.040431,-0.000427,0.001227,-0.048346,0.99883,1.740179,-0.075926,0.03593,0.010865,0.005124,-0.019749,-0.999733,1.711122,0.018163,0.960983,stand
1292,5.383333,-0.013338,0.005926,-0.024538,0.999592,1.770465,0.215201,0.040517,-0.000916,0.001326,-0.048574,0.998818,1.740204,-0.07588,0.035935,0.011603,0.004753,-0.019552,-0.99973,1.712114,0.018632,0.96076,stand
1293,5.3875,-0.01356,0.006639,-0.023801,0.999603,1.770551,0.215082,0.040589,-0.001467,0.001491,-0.048809,0.998806,1.740224,-0.075839,0.03593,0.011387,0.005549,-0.018881,-0.999741,1.713102,0.019175,0.960696,stand
1294,5.391667,-0.013074,0.006722,-0.023139,0.999624,1.770535,0.215081,0.040505,-0.002274,0.001522,-0.048948,0.998798,1.740252,-0.075807,0.035951,0.011869,0.005877,-0.018837,-0.999735,1.714001,0.019647,0.960626,stand
1295,5.395833,-0.012635,0.0065,-0.022541,0.999645,1.770471,0.215115,0.040421,-0.002792,0.001696,-0.049186,0.998784,1.740277,-0.075766,0.035945,0.012273,0.006023,-0.018415,-0.999737,1.714973,0.020189,0.960527,stand
1296,5.4,-0.012246,0.006306,-0.022189,0.999659,1.770396,0.215144,0.040365,-0.003425,0.00191,-0.049388,0.998772,1.740299,-0.075713,0.035942,0.012083,0.006822,-0.017751,-0.999746,1.716074,0.020856,0.96056,stand
1297,5.404167,-0.011977,0.006145,-0.021942,0.999669,1.770322,0.215153,0.040309,-0.00411,0.002108,-0.049593,0.998759,1.740322,-0.075666,0.035935,0.012709,0.006841,-0.017726,-0.999739,1.717014,0.021356,0.960497,stand
1298,5.408333,-0.011732,0.006117,-0.021797,0.999675,1.770276,0.215127,0.040259,-0.004772,0.002268,-0.049812,0.998745,1.740347,-0.075617,0.035933,0.012355,0.007747,-0.017258,-0.999745,1.717949,0.021874,0.960511,stand
1299,5.4125,-0.011557,0.006193,-0.021606,0.999681,1.770261,0.215104,0.040192,-0.005482,0.002393,-0.050031,0.99873,1.74036,-0.075563,0.035909,0.012466,0.00797,-0.016632,-0.999752,1.718988,0.022492,0.960483,stand
1300,5.416667,-0.011398,0.006315,-0.02149,0.999684,1.770257,0.215101,0.040134,-0.00471,0.00261,-0.050414,0.998714,1.740429,-0.075566,0.035979,0.012936,0.008234,-0.016417,-0.999748,1.719818,0.023022,0.960456,stand
1301,5.420833,-0.011293,0.006377,-0.021319,0.999689,1.770263,0.215118,0.040083,-0.005089,0.002836,-0.050659,0.998699,1.740457,-0.075535,0.035977,0.012859,0.008211,-0.015969,-0.999756,1.720864,0.023693,0.960398,stand
1302,5.425,-0.011011,0.006467,-0.021126,0.999695,1.770263,0.215151,0.040034,-0.005663,0.002938,-0.050871,0.998685,1.740483,-0.07549,0.035978,0.013105,0.008229,-0.015634,-0.999758,1.72175,0.024241,0.960329,stand
1303,5.429167,-0.01079,0.006481,-0.020833,0.999704,1.770241,0.215211,0.039992,-0.006321,0.003116,-0.051035,0.998672,1.740503,-0.075437,0.035966,0.013002,0.008753,-0.015648,-0.999755,1.72252,0.024809,0.960356,stand
1304,5.433333,-0.010718,0.006367,-0.020791,0.999706,1.77023,0.215238,0.039957,-0.006958,0.00325,-0.051216,0.998658,1.740532,-0.075395,0.035976,0.012798,0.009149,-0.015022,-0.999763,1.723482,0.025436,0.96037,stand
1305,5.4375,-0.010723,0.006328,-0.020747,0.999707,1.770209,0.215255,0.039919,-0.007361,0.003462,-0.051428,0.998644,1.740563,-0.075354,0.035984,0.012903,0.009372,-0.015016,-0.99976,1.72428,0.025991,0.960374,stand
1306,5.441667,-0.010769,0.006369,-0.020775,0.999706,1.770182,0.215269,0.039867,-0.008847,0.00361,-0.051543,0.998625,1.740562,-0.075277,0.035936,0.013062,0.009268,-0.01456,-0.999766,1.725274,0.026649,0.960348,stand
1307,5.445833,-0.010737,0.006365,-0.02085,0.999705,1.770149,0.215279,0.039809,-0.008693,0.003851,-0.05182,0.998611,1.740619,-0.075254,0.03597,0.012776,0.009941,-0.014359,-0.999766,1.726089,0.027308,0.96042,stand
1308,5.45,-0.010734,0.006348,-0.020868,0.999705,1.77011,0.215298,0.039763,-0.008839,0.00401,-0.052061,0.998597,1.740659,-0.075232,0.035984,0.012743,0.009883,-0.013609,-0.999777,1.727028,0.027914,0.960388,stand
1309,5.454167,-0.010767,0.006222,-0.020897,0.999704,1.770076,0.215323,0.039725,-0.009259,0.004222,-0.052273,0.998581,1.740692,-0.075196,0.035985,0.013076,0.009942,-0.013674,-0.999772,1.727728,0.028556,0.960378,stand
1310,5.458333,-0.010774,0.00611,-0.020882,0.999705,1.770045,0.215357,0.039698,-0.009734,0.004337,-0.052454,0.998567,1.740725,-0.075158,0.035993,0.012439,0.010389,-0.013053,-0.999783,1.728542,0.029173,0.960501,stand
1311,5.4625,-0.010944,0.006042,-0.0209,0.999703,1.770006,0.215394,0.039643,-0.01125,0.004404,-0.052526,0.998546,1.740726,-0.075082,0.035946,0.012496,0.010159,-0.012745,-0.999789,1.729344,0.029811,0.960486,stand
1312,5.466667,-0.010995,0.005931,-0.020954,0.999702,1.76997,0.215423,0.039598,-0.011856,0.004588,-0.052711,0.998529,1.740754,-0.075056,0.035957,0.012387,0.010256,-0.01237,-0.999794,1.730152,0.030394,0.960519,stand
1313,5.470833,-0.010939,0.005865,-0.02101,0.999702,1.769929,0.215439,0.039559,-0.012257,0.004768,-0.052867,0.998515,1.740782,-0.075027,0.035962,0.012081,0.010705,-0.0121,-0.999797,1.730962,0.03109,0.960574,stand
1314,5.475,-0.011027,0.005717,-0.021082,0.999701,1.769899,0.215448,0.039509,-0.012613,0.004904,-0.053019,0.998502,1.740807,-0.074996,0.035965,0.012466,0.010688,-0.011963,-0.999794,1.731677,0.031663,0.960541,stand
1315,5.479167,-0.010946,0.005613,-0.021205,0.999699,1.769863,0.21545,0.03948,-0.013026,0.005058,-0.053159,0.998488,1.740833,-0.074964,0.035967,0.012452,0.010687,-0.011547,-0.999799,1.73243,0.032281,0.960536,stand
1316,5.483333,-0.010907,0.005532,-0.021328,0.999698,1.769831,0.215456,0.039433,-0.013433,0.005207,-0.05332,0.998474,1.740861,-0.07494,0.035972,0.012095,0.010778,-0.010833,-0.99981,1.73325,0.032978,0.960596,stand
1317,5.4875,-0.010956,0.005308,-0.02137,0.999698,1.769799,0.215468,0.039393,-0.013802,0.005347,-0.053463,0.99846,1.740885,-0.074913,0.035971,0.012163,0.011205,-0.010797,-0.999805,1.733953,0.03357,0.960626,stand
1318,5.491667,-0.010972,0.005247,-0.021414,0.999697,1.769773,0.21548,0.039343,-0.014167,0.005509,-0.053585,0.998448,1.740911,-0.074883,0.035982,0.012244,0.011049,-0.010282,-0.999811,1.734696,0.034181,0.960631,stand
1319,5.495833,-0.010931,0.005116,-0.021459,0.999697,1.769746,0.215494,0.03929,-0.014564,0.005624,-0.053721,0.998434,1.740933,-0.074854,0.035989,0.012083,0.01098,-0.009562,-0.999821,1.735374,0.03481,0.960674,stand
1320,5.5,-0.010926,0.004964,-0.021531,0.999696,1.769715,0.215502,0.039247,-0.014972,0.005754,-0.053851,0.99842,1.740955,-0.074828,0.035994,0.011945,0.011044,-0.00949,-0.999823,1.736081,0.035521,0.96065,stand
1321,5.504167,-0.010897,0.004825,-0.021607,0.999696,1.769687,0.215501,0.039203,-0.015275,0.005842,-0.053966,0.998409,1.740976,-0.074798,0.035998,0.011784,0.011247,-0.008836,-0.999828,1.736814,0.03611,0.960703,stand
1322,5.508333,-0.010929,0.004587,-0.021754,0.999693,1.769659,0.215492,0.03917,-0.015675,0.005931,-0.05408,0.998396,1.740994,-0.074774,0.035997,0.012228,0.010892,-0.0084,-0.999831,1.737414,0.036644,0.960625,stand
1323,5.5125,-0.010923,0.004445,-0.021862,0.999691,1.769624,0.215482,0.039128,-0.016043,0.006047,-0.0542,0.998383,1.741011,-0.074747,0.036007,0.012344,0.010495,-0.008061,-0.999836,1.737951,0.037228,0.960609,stand
1324,5.516667,-0.010988,0.004281,-0.021932,0.99969,1.769596,0.215487,0.039083,-0.016772,0.006181,-0.054276,0.998366,1.741019,-0.074738,0.036002,0.012566,0.010117,-0.00751,-0.999842,1.738553,0.037912,0.960547,stand
1325,5.520833,-0.010992,0.004127,-0.021989,0.999689,1.769569,0.215487,0.039055,-0.017101,0.006249,-0.054383,0.998354,1.741027,-0.074708,0.036005,0.012919,0.009692,-0.007383,-0.999842,1.739159,0.038449,0.960419,stand
1326,5.525,-0.010914,0.00398,-0.02204,0.99969,1.769544,0.215489,0.03902,-0.017438,0.006342,-0.05446,0.998344,1.741033,-0.074682,0.036007,0.013246,0.009572,-0.006833,-0.999843,1.739767,0.039027,0.960393,stand
1327,5.529167,-0.010935,0.003805,-0.022061,0.99969,1.769515,0.21548,0.038994,-0.017732,0.006403,-0.054566,0.998332,1.741034,-0.074651,0.036011,0.013008,0.009172,-0.006168,-0.999854,1.740334,0.039677,0.960346,stand
1328,5.533333,-0.010791,0.003717,-0.0221,0.999691,1.769486,0.215473,0.038958,-0.018032,0.006483,-0.054699,0.998319,1.741042,-0.074634,0.036019,0.013105,0.009182,-0.005856,-0.999855,1.740903,0.040315,0.960321,stand
1329,5.5375,-0.01067,0.003541,-0.02222,0.99969,1.769457,0.215451,0.038936,-0.018289,0.00653,-0.0548,0.998309,1.74104,-0.074602,0.036013,0.012972,0.009055,-0.00556,-0.999859,1.741522,0.040844,0.960261,stand
1330,5.541667,-0.01051,0.003387,-0.022359,0.999689,1.769446,0.215424,0.038918,-0.018622,0.006589,-0.054846,0.998299,1.741043,-0.07457,0.03602,0.01279,0.009126,-0.004772,-0.999865,1.742153,0.041418,0.960305,stand
1331,5.545833,-0.010508,0.003211,-0.022406,0.999689,1.769427,0.21541,0.038893,-0.01887,0.006672,-0.054899,0.998291,1.741042,-0.074549,0.036012,0.0124,0.00924,-0.004474,-0.99987,1.742732,0.042029,0.960328,stand
1332,5.55,-0.010482,0.003023,-0.022379,0.99969,1.769402,0.215411,0.038881,-0.019141,0.006652,-0.055006,0.99828,1.741045,-0.074524,0.036018,0.012044,0.009142,-0.004163,-0.999877,1.743332,0.042659,0.960274,stand
1333,5.554167,-0.010459,0.003012,-0.022255,0.999693,1.769364,0.215427,0.038837,-0.019404,0.006731,-0.055088,0.99827,1.741042,-0.074501,0.036022,0.011769,0.009368,-0.003552,-0.999881,1.743887,0.043208,0.960316,stand
1334,5.558333,-0.01052,0.002827,-0.022297,0.999692,1.769343,0.215421,0.038824,-0.019625,0.00677,-0.055226,0.998258,1.741035,-0.07448,0.036018,0.011684,0.009461,-0.002985,-0.999883,1.744507,0.043752,0.96031,stand
1335,5.5625,-0.01054,0.002786,-0.022271,0.999693,1.769322,0.215417,0.038792,-0.019772,0.006756,-0.055272,0.998253,1.741032,-0.07446,0.036023,0.011571,0.009531,-0.002869,-0.999884,1.74502,0.044301,0.960289,stand
1336,5.566667,-0.010605,0.002616,-0.022325,0.999691,1.769302,0.215415,0.038779,-0.020033,0.006753,-0.055336,0.998244,1.741029,-0.074439,0.036023,0.011501,0.009495,-0.002547,-0.999886,1.745518,0.044912,0.960276,stand
1337,5.570833,-0.010528,0.002361,-0.022462,0.999689,1.769299,0.215393,0.038785,-0.020212,0.006728,-0.055401,0.998237,1.741026,-0.074423,0.036023,0.011363,0.009576,-0.002085,-0.999887,1.746029,0.04542,0.96029,stand
1338,5.575,-0.010603,0.002296,-0.022451,0.999689,1.76928,0.215392,0.03877,-0.020323,0.006801,-0.055461,0.998231,1.741017,-0.074403,0.03602,0.011287,0.009502,-0.001702,-0.99989,1.746549,0.045935,0.960258,stand
1339,5.579167,-0.010805,0.002207,-0.02234,0.99969,1.769248,0.215418,0.038733,-0.020502,0.00674,-0.05554,0.998223,1.741009,-0.074392,0.036022,0.011086,0.009529,-0.001115,-0.999893,1.747028,0.046489,0.960279,stand
1340,5.583333,-0.010895,0.002051,-0.022333,0.999689,1.769232,0.215429,0.038722,-0.020624,0.006756,-0.055646,0.998215,1.741003,-0.074381,0.03602,0.011197,0.00944,-0.00121,-0.999892,1.747508,0.047056,0.960174,stand
1341,5.5875,-0.011,0.002026,-0.022351,0.999688,1.769211,0.215436,0.038705,-0.020845,0.006758,-0.055723,0.998206,1.740993,-0.074363,0.036026,0.011156,0.009299,-0.000834,-0.999894,1.74799,0.047561,0.960147,stand
1342,5.591667,-0.011143,0.001849,-0.022384,0.999686,1.769199,0.215441,0.038702,-0.020951,0.006719,-0.055747,0.998203,1.740982,-0.074355,0.036025,0.011065,0.009244,-0.000439,-0.999896,1.748434,0.048068,0.960154,stand
1343,5.595833,-0.01137,0.001731,-0.022444,0.999682,1.769188,0.215445,0.038692,-0.021167,0.006705,-0.055832,0.998193,1.740972,-0.07434,0.03603,0.010935,0.008991,-2.9e-05,-0.9999,1.74892,0.048637,0.960133,stand
1344,5.6,-0.011468,0.001609,-0.022453,0.999681,1.76917,0.215453,0.038676,-0.021247,0.006702,-0.055912,0.998187,1.740957,-0.074338,0.036032,0.010697,0.008813,0.000225,-0.999904,1.749343,0.049195,0.960116,stand
1345,5.604167,-0.011611,0.001529,-0.022505,0.999678,1.769153,0.215459,0.038667,-0.021423,0.00666,-0.056022,0.998177,1.740942,-0.074328,0.036034,0.010043,0.008636,0.000951,-0.999912,1.749776,0.049749,0.960259,stand
1346,5.608333,-0.011727,0.001459,-0.022482,0.999677,1.769141,0.215473,0.03866,-0.021549,0.006614,-0.056093,0.998171,1.740929,-0.074321,0.036036,0.009564,0.008433,0.001131,-0.999918,1.750254,0.050253,0.960316,stand
1347,5.6125,-0.011858,0.00135,-0.022511,0.999675,1.769126,0.215488,0.038644,-0.021655,0.006613,-0.056163,0.998165,1.740914,-0.074312,0.03603,0.009214,0.008489,0.001383,-0.999921,1.750642,0.050715,0.960395,stand
1348,5.616667,-0.011961,0.001244,-0.02253,0.999674,1.769114,0.215495,0.038636,-0.021744,0.006588,-0.056241,0.998159,1.740903,-0.074303,0.036032,0.009076,0.008446,0.001689,-0.999922,1.751111,0.051193,0.960399,stand
1349,5.620833,-0.012142,0.001133,-0.022582,0.999671,1.769107,0.215503,0.038629,-0.021891,0.006547,-0.056334,0.998151,1.740892,-0.0743,0.036036,0.008924,0.008411,0.002185,-0.999923,1.751531,0.051682,0.96044,stand
1350,5.625,-0.012232,0.001066,-0.022594,0.999669,1.769094,0.215508,0.038618,-0.021985,0.006539,-0.056426,0.998143,1.740879,-0.074297,0.036036,0.008848,0.008298,0.002533,-0.999923,1.751961,0.052167,0.960478,stand
1351,5.629167,-0.012385,0.000965,-0.022638,0.999667,1.76908,0.215519,0.038608,-0.022137,0.006475,-0.056512,0.998136,1.740861,-0.07429,0.036042,0.009114,0.008461,0.002746,-0.999919,1.752319,0.052629,0.960445,stand
1352,5.633333,-0.012516,0.000865,-0.022647,0.999665,1.76907,0.215531,0.038601,-0.022216,0.006501,-0.056597,0.998129,1.740853,-0.074285,0.03604,0.009562,0.008454,0.002989,-0.999914,1.752682,0.05311,0.960344,stand
1353,5.6375,-0.012644,0.000775,-0.022654,0.999663,1.769061,0.215536,0.038599,-0.022333,0.00648,-0.056689,0.998121,1.740841,-0.074283,0.036046,0.009683,0.008231,0.003412,-0.999913,1.753089,0.053589,0.960282,stand
